,Date,Visitor,AwayPts,Home,HomePts,Season,Home Wins,Home Losses,Home WinPct,Away Wins,Away Losses,Away WinPct
15950,Fri Dec 5 2003,Washington Wizards,77,Memphis Grizzlies,92,2004,10.0,0.0,55.55555555555556,0.0,12.0,33.333333333333336
15951,Fri Dec 5 2003,Philadelphia 76ers,93,Miami Heat,90,2004,0.0,14.0,26.31578947368421,11.0,0.0,52.38095238095238
15952,Fri Dec 5 2003,Milwaukee Bucks,86,New Jersey Nets,93,2004,8.0,0.0,42.10526315789474,0.0,10.0,47.36842105263158
15953,Fri Dec 5 2003,Houston Rockets,83,New Orleans Hornets,74,2004,0.0,7.0,65.0,11.0,0.0,61.111111111111114
15954,Fri Dec 5 2003,San Antonio Spurs,105,Orlando Magic,94,2004,0.0,18.0,5.2631578947368425,10.0,0.0,50.0
15955,Fri Dec 5 2003,New York Knicks,81,Portland Trail Blazers,88,2004,10.0,0.0,58.8235294117647,0.0,13.0,35.0
15956,Fri Dec 5 2003,Minnesota Timberwolves,112,Sacramento Kings,109,2004,0.0,5.0,70.58823529411765,11.0,0.0,57.89473684210526
15957,Fri Dec 5 2003,Indiana Pacers,101,Seattle SuperSonics,94,2004,0.0,7.0,56.25,16.0,0.0,80.0
15958,Fri Dec 5 2003,Atlanta Hawks,87,Toronto Raptors,92,2004,11.0,0.0,57.89473684210526,0.0,14.0,30.0
15959,Fri Dec 5 2003,Los Angeles Clippers,67,Utah Jazz,86,2004,11.0,0.0,61.111111111111114,0.0,9.0,40.0
15960,Sat Dec 6 2003,New Orleans Hornets,97,Chicago Bulls,91,2004,0.0,14.0,26.31578947368421,14.0,0.0,66.66666666666667
15961,Sat Dec 6 2003,Atlanta Hawks,85,Cleveland Cavaliers,95,2004,5.0,0.0,25.0,0.0,15.0,28.571428571428573
15962,Sat Dec 6 2003,Orlando Magic,97,Dallas Mavericks,110,2004,13.0,0.0,65.0,0.0,19.0,5.0
15963,Sat Dec 6 2003,New York Knicks,92,Golden State Warriors,104,2004,9.0,0.0,50.0,0.0,14.0,33.333333333333336
15964,Sat Dec 6 2003,Detroit Pistons,80,Houston Rockets,86,2004,12.0,0.0,63.1578947368421,0.0,7.0,66.66666666666667
15965,Sat Dec 6 2003,San Antonio Spurs,86,Miami Heat,70,2004,0.0,15.0,25.0,11.0,0.0,52.38095238095238
15966,Sat Dec 6 2003,Washington Wizards,114,Milwaukee Bucks,109,2004,0.0,11.0,45.0,7.0,0.0,36.8421052631579
15967,Sat Dec 6 2003,Phoenix Suns,88,New Jersey Nets,99,2004,9.0,0.0,45.0,0.0,11.0,42.10526315789474
15968,Sun Dec 7 2003,Boston Celtics,116,Denver Nuggets,111,2004,0.0,7.0,65.0,8.0,0.0,40.0
15969,Sun Dec 7 2003,Minnesota Timberwolves,96,Los Angeles Clippers,94,2004,0.0,10.0,37.5,12.0,0.0,60.0
15970,Sun Dec 7 2003,Utah Jazz,92,Los Angeles Lakers,94,2004,17.0,0.0,85.0,0.0,8.0,57.89473684210526
15971,Sun Dec 7 2003,Portland Trail Blazers,79,Memphis Grizzlies,93,2004,11.0,0.0,57.89473684210526,0.0,8.0,55.55555555555556
15972,Sun Dec 7 2003,Indiana Pacers,88,Sacramento Kings,91,2004,13.0,0.0,72.22222222222223,0.0,5.0,76.19047619047619
15973,Sun Dec 7 2003,Seattle SuperSonics,98,Toronto Raptors,108,2004,12.0,0.0,60.0,0.0,8.0,52.94117647058823
15974,Mon Dec 8 2003,San Antonio Spurs,96,Chicago Bulls,82,2004,0.0,15.0,25.0,12.0,0.0,54.54545454545455
15975,Mon Dec 8 2003,Milwaukee Bucks,85,New Orleans Hornets,91,2004,15.0,0.0,68.18181818181819,0.0,12.0,42.857142857142854
15976,Mon Dec 8 2003,Phoenix Suns,98,Orlando Magic,105,2004,2.0,0.0,9.523809523809524,0.0,12.0,40.0
15977,Mon Dec 8 2003,Boston Celtics,102,Utah Jazz,80,2004,0.0,9.0,55.0,9.0,0.0,42.857142857142854
15978,Tue Dec 9 2003,Denver Nuggets,98,Atlanta Hawks,112,2004,7.0,0.0,31.818181818181817,0.0,8.0,61.904761904761905
15979,Tue Dec 9 2003,Toronto Raptors,100,Cleveland Cavaliers,93,2004,0.0,16.0,23.80952380952381,13.0,0.0,61.904761904761905
15980,Tue Dec 9 2003,Philadelphia 76ers,78,Detroit Pistons,76,2004,0.0,8.0,63.63636363636363,12.0,0.0,54.54545454545455
15981,Tue Dec 9 2003,Portland Trail Blazers,91,Houston Rockets,93,2004,13.0,0.0,65.0,0.0,9.0,52.63157894736842
15982,Tue Dec 9 2003,Washington Wizards,79,Indiana Pacers,93,2004,17.0,0.0,77.27272727272727,0.0,13.0,35.0
15983,Tue Dec 9 2003,New York Knicks,90,Los Angeles Lakers,98,2004,18.0,0.0,85.71428571428571,0.0,15.0,31.818181818181817
15984,Tue Dec 9 2003,Phoenix Suns,72,Miami Heat,92,2004,6.0,0.0,28.571428571428573,0.0,13.0,38.095238095238095
15985,Tue Dec 9 2003,Golden State Warriors,98,Minnesota Timberwolves,95,2004,0.0,9.0,57.142857142857146,10.0,0.0,52.63157894736842
15986,Tue Dec 9 2003,Seattle SuperSonics,88,New Jersey Nets,101,2004,10.0,0.0,47.61904761904762,0.0,9.0,50.0
15987,Tue Dec 9 2003,Los Angeles Clippers,95,Sacramento Kings,105,2004,14.0,0.0,73.6842105263158,0.0,11.0,35.294117647058826
15988,Wed Dec 10 2003,Seattle SuperSonics,112,Boston Celtics,126,2004,10.0,0.0,45.45454545454545,0.0,10.0,47.36842105263158
15989,Wed Dec 10 2003,Dallas Mavericks,99,Los Angeles Clippers,100,2004,7.0,0.0,38.888888888888886,0.0,8.0,61.904761904761905
15990,Wed Dec 10 2003,Atlanta Hawks,90,Memphis Grizzlies,103,2004,12.0,0.0,60.0,0.0,16.0,30.434782608695652
15991,Wed Dec 10 2003,Golden State Warriors,89,Milwaukee Bucks,94,2004,10.0,0.0,45.45454545454545,0.0,10.0,50.0
15992,Wed Dec 10 2003,Portland Trail Blazers,77,San Antonio Spurs,102,2004,13.0,0.0,56.52173913043478,0.0,10.0,50.0
15993,Wed Dec 10 2003,New York Knicks,73,Utah Jazz,95,2004,12.0,0.0,57.142857142857146,0.0,16.0,30.434782608695652
15994,Wed Dec 10 2003,Orlando Magic,95,Washington Wizards,91,2004,0.0,14.0,33.333333333333336,3.0,0.0,13.636363636363637
15995,Thu Dec 11 2003,Detroit Pistons,86,Cleveland Cavaliers,95,2004,6.0,0.0,27.272727272727273,0.0,9.0,60.869565217391305
15996,Thu Dec 11 2003,San Antonio Spurs,71,Houston Rockets,67,2004,0.0,8.0,61.904761904761905,14.0,0.0,58.333333333333336
15997,Thu Dec 11 2003,New Orleans Hornets,111,Phoenix Suns,101,2004,0.0,14.0,36.36363636363637,16.0,0.0,69.56521739130434
15998,Fri Dec 12 2003,Toronto Raptors,111,Boston Celtics,114,2004,11.0,0.0,47.82608695652174,0.0,9.0,59.09090909090909
15999,Fri Dec 12 2003,Seattle SuperSonics,93,Detroit Pistons,72,2004,0.0,10.0,58.333333333333336,10.0,0.0,50.0
16000,Fri Dec 12 2003,New Orleans Hornets,96,Golden State Warriors,85,2004,0.0,11.0,47.61904761904762,17.0,0.0,70.83333333333333
16001,Fri Dec 12 2003,Atlanta Hawks,92,Indiana Pacers,103,2004,18.0,0.0,78.26086956521739,0.0,17.0,29.166666666666668
16002,Fri Dec 12 2003,Dallas Mavericks,110,Los Angeles Lakers,93,2004,0.0,4.0,81.81818181818181,14.0,0.0,63.63636363636363
16003,Fri Dec 12 2003,Memphis Grizzlies,88,Miami Heat,91,2004,7.0,0.0,31.818181818181817,0.0,9.0,57.142857142857146
16004,Fri Dec 12 2003,Chicago Bulls,95,Milwaukee Bucks,109,2004,11.0,0.0,47.82608695652174,0.0,16.0,23.80952380952381
16005,Fri Dec 12 2003,New Jersey Nets,99,Orlando Magic,95,2004,0.0,20.0,13.043478260869565,11.0,0.0,50.0
16006,Fri Dec 12 2003,Denver Nuggets,86,Philadelphia 76ers,77,2004,0.0,11.0,52.17391304347826,14.0,0.0,63.63636363636363
16007,Fri Dec 12 2003,Sacramento Kings,100,Utah Jazz,93,2004,0.0,10.0,54.54545454545455,15.0,0.0,75.0
16008,Fri Dec 12 2003,Minnesota Timberwolves,110,Washington Wizards,91,2004,0.0,15.0,31.818181818181817,13.0,0.0,59.09090909090909
16009,Sat Dec 13 2003,Orlando Magic,105,Atlanta Hawks,102,2004,0.0,18.0,28.0,4.0,0.0,16.666666666666668
16010,Sat Dec 13 2003,Indiana Pacers,75,Chicago Bulls,86,2004,6.0,0.0,27.272727272727273,0.0,6.0,75.0
16011,Sat Dec 13 2003,Boston Celtics,105,Cleveland Cavaliers,98,2004,0.0,17.0,26.08695652173913,12.0,0.0,50.0
16012,Sat Dec 13 2003,Phoenix Suns,91,Los Angeles Clippers,106,2004,8.0,0.0,42.10526315789474,0.0,15.0,34.78260869565217
16013,Sat Dec 13 2003,New Jersey Nets,63,Memphis Grizzlies,110,2004,13.0,0.0,59.09090909090909,0.0,12.0,47.82608695652174
16014,Sat Dec 13 2003,Denver Nuggets,88,New York Knicks,95,2004,8.0,0.0,33.333333333333336,0.0,9.0,60.869565217391305
16015,Sat Dec 13 2003,Los Angeles Lakers,108,Portland Trail Blazers,112,2004,11.0,0.0,52.38095238095238,0.0,5.0,78.26086956521739
16016,Sat Dec 13 2003,Houston Rockets,73,San Antonio Spurs,86,2004,15.0,0.0,60.0,0.0,9.0,59.09090909090909
16017,Sun Dec 14 2003,Washington Wizards,87,New York Knicks,89,2004,9.0,0.0,36.0,0.0,16.0,30.434782608695652
16018,Sun Dec 14 2003,Utah Jazz,94,Philadelphia 76ers,86,2004,0.0,12.0,50.0,13.0,0.0,56.52173913043478
16019,Sun Dec 14 2003,Phoenix Suns,102,Sacramento Kings,107,2004,16.0,0.0,76.19047619047619,0.0,16.0,33.333333333333336
16020,Sun Dec 14 2003,Milwaukee Bucks,102,Seattle SuperSonics,108,2004,11.0,0.0,52.38095238095238,0.0,13.0,45.833333333333336
16021,Sun Dec 14 2003,Miami Heat,90,Toronto Raptors,89,2004,0.0,10.0,56.52173913043478,8.0,0.0,34.78260869565217
16022,Mon Dec 15 2003,Minnesota Timberwolves,116,Boston Celtics,95,2004,0.0,13.0,48.0,14.0,0.0,60.869565217391305
16023,Mon Dec 15 2003,Toronto Raptors,94,Dallas Mavericks,111,2004,15.0,0.0,65.21739130434783,0.0,11.0,54.166666666666664
16024,Mon Dec 15 2003,Cleveland Cavaliers,85,Indiana Pacers,95,2004,19.0,0.0,76.0,0.0,18.0,25.0
16025,Mon Dec 15 2003,New Orleans Hornets,80,Los Angeles Clippers,109,2004,9.0,0.0,45.0,0.0,8.0,68.0
16026,Mon Dec 15 2003,Memphis Grizzlies,67,San Antonio Spurs,78,2004,16.0,0.0,61.53846153846154,0.0,10.0,56.52173913043478
16027,Tue Dec 16 2003,Orlando Magic,88,Chicago Bulls,102,2004,7.0,0.0,30.434782608695652,0.0,21.0,16.0
16028,Tue Dec 16 2003,New Orleans Hornets,94,Denver Nuggets,116,2004,15.0,0.0,62.5,0.0,9.0,65.38461538461539
16029,Tue Dec 16 2003,Sacramento Kings,100,Memphis Grizzlies,105,2004,14.0,0.0,58.333333333333336,0.0,6.0,72.72727272727273
16030,Tue Dec 16 2003,Atlanta Hawks,79,Miami Heat,97,2004,9.0,0.0,37.5,0.0,19.0,26.923076923076923
16031,Tue Dec 16 2003,Houston Rockets,75,Minnesota Timberwolves,92,2004,15.0,0.0,62.5,0.0,10.0,56.52173913043478
16032,Tue Dec 16 2003,Golden State Warriors,104,New York Knicks,86,2004,0.0,17.0,34.61538461538461,11.0,0.0,50.0
16033,Tue Dec 16 2003,Seattle SuperSonics,91,Phoenix Suns,92,2004,9.0,0.0,36.0,0.0,11.0,50.0
16034,Tue Dec 16 2003,Milwaukee Bucks,106,Portland Trail Blazers,99,2004,0.0,11.0,50.0,12.0,0.0,48.0
16035,Tue Dec 16 2003,Utah Jazz,87,Washington Wizards,91,2004,8.0,0.0,33.333333333333336,0.0,11.0,54.166666666666664
16036,Wed Dec 17 2003,Golden State Warriors,98,Atlanta Hawks,85,2004,0.0,20.0,25.925925925925927,12.0,0.0,52.17391304347826
16037,Wed Dec 17 2003,Dallas Mavericks,103,Boston Celtics,105,2004,13.0,0.0,50.0,0.0,9.0,62.5
16038,Wed Dec 17 2003,Houston Rockets,89,Cleveland Cavaliers,85,2004,0.0,19.0,24.0,14.0,0.0,58.333333333333336
16039,Wed Dec 17 2003,Chicago Bulls,73,Detroit Pistons,77,2004,15.0,0.0,60.0,0.0,17.0,29.166666666666668
16040,Wed Dec 17 2003,Orlando Magic,94,Indiana Pacers,90,2004,0.0,7.0,73.07692307692308,5.0,0.0,19.23076923076923
16041,Wed Dec 17 2003,Milwaukee Bucks,83,Los Angeles Clippers,93,2004,10.0,0.0,47.61904761904762,0.0,14.0,46.15384615384615
16042,Wed Dec 17 2003,Utah Jazz,74,New Jersey Nets,87,2004,12.0,0.0,50.0,0.0,12.0,52.0
16043,Wed Dec 17 2003,Miami Heat,76,Philadelphia 76ers,87,2004,13.0,0.0,52.0,0.0,16.0,36.0
16044,Wed Dec 17 2003,Toronto Raptors,70,San Antonio Spurs,73,2004,17.0,0.0,62.96296296296296,0.0,12.0,52.0
16045,Wed Dec 17 2003,Denver Nuggets,99,Seattle SuperSonics,98,2004,0.0,12.0,47.82608695652174,16.0,0.0,64.0
16046,Thu Dec 18 2003,Dallas Mavericks,109,Minnesota Timberwolves,114,2004,16.0,0.0,64.0,0.0,10.0,60.0
16047,Thu Dec 18 2003,Sacramento Kings,101,New Orleans Hornets,90,2004,0.0,10.0,62.96296296296296,17.0,0.0,73.91304347826087
16048,Thu Dec 18 2003,Phoenix Suns,94,Portland Trail Blazers,101,2004,12.0,0.0,52.17391304347826,0.0,17.0,34.61538461538461
16049,Fri Dec 19 2003,Sacramento Kings,98,Atlanta Hawks,86,2004,0.0,21.0,25.0,18.0,0.0,75.0
16050,Fri Dec 19 2003,Utah Jazz,99,Boston Celtics,96,2004,0.0,14.0,48.148148148148145,14.0,0.0,53.84615384615385
16051,Fri Dec 19 2003,Los Angeles Clippers,85,Houston Rockets,99,2004,15.0,0.0,60.0,0.0,12.0,45.45454545454545
16052,Fri Dec 19 2003,Detroit Pistons,75,Indiana Pacers,80,2004,20.0,0.0,74.07407407407408,0.0,11.0,57.69230769230769
16053,Fri Dec 19 2003,Denver Nuggets,99,Los Angeles Lakers,101,2004,19.0,0.0,79.16666666666667,0.0,10.0,61.53846153846154
16054,Fri Dec 19 2003,Miami Heat,83,Memphis Grizzlies,97,2004,15.0,0.0,60.0,0.0,17.0,34.61538461538461
16055,Fri Dec 19 2003,Washington Wizards,87,New Jersey Nets,97,2004,13.0,0.0,52.0,0.0,17.0,32.0
16056,Fri Dec 19 2003,Golden State Warriors,93,Orlando Magic,119,2004,6.0,0.0,22.22222222222222,0.0,12.0,50.0
16057,Fri Dec 19 2003,Cleveland Cavaliers,88,Philadelphia 76ers,81,2004,0.0,13.0,50.0,7.0,0.0,26.923076923076923
16058,Fri Dec 19 2003,San Antonio Spurs,87,Seattle SuperSonics,73,2004,0.0,13.0,45.833333333333336,18.0,0.0,64.28571428571429
16059,Fri Dec 19 2003,New York Knicks,99,Toronto Raptors,105,2004,14.0,0.0,53.84615384615385,0.0,18.0,33.333333333333336
16060,Sat Dec 20 2003,Cleveland Cavaliers,95,Chicago Bulls,87,2004,0.0,18.0,28.0,8.0,0.0,29.62962962962963
16061,Sat Dec 20 2003,Los Angeles Clippers,115,Dallas Mavericks,105,2004,0.0,11.0,57.69230769230769,11.0,0.0,47.82608695652174
16062,Sat Dec 20 2003,Seattle SuperSonics,115,Denver Nuggets,106,2004,0.0,11.0,59.25925925925926,12.0,0.0,48.0
16063,Sat Dec 20 2003,New Jersey Nets,87,Milwaukee Bucks,92,2004,13.0,0.0,48.148148148148145,0.0,13.0,50.0
16064,Sat Dec 20 2003,Indiana Pacers,80,Minnesota Timberwolves,102,2004,17.0,0.0,65.38461538461539,0.0,8.0,71.42857142857143
16065,Sat Dec 20 2003,Memphis Grizzlies,89,New Orleans Hornets,94,2004,18.0,0.0,64.28571428571429,0.0,11.0,57.69230769230769
16066,Sat Dec 20 2003,Atlanta Hawks,92,New York Knicks,103,2004,10.0,0.0,35.714285714285715,0.0,22.0,24.137931034482758
16067,Sat Dec 20 2003,Houston Rockets,87,Phoenix Suns,102,2004,10.0,0.0,37.03703703703704,0.0,11.0,57.69230769230769
16068,Sat Dec 20 2003,San Antonio Spurs,101,Portland Trail Blazers,91,2004,0.0,12.0,50.0,19.0,0.0,65.51724137931035
16069,Sun Dec 21 2003,Philadelphia 76ers,84,Boston Celtics,87,2004,14.0,0.0,50.0,0.0,14.0,48.148148148148145
16070,Sun Dec 21 2003,Utah Jazz,75,Detroit Pistons,96,2004,16.0,0.0,59.25925925925926,0.0,13.0,51.851851851851855
16071,Sun Dec 21 2003,Phoenix Suns,101,Los Angeles Lakers,107,2004,20.0,0.0,80.0,0.0,18.0,35.714285714285715
16072,Sun Dec 21 2003,Golden State Warriors,93,Miami Heat,104,2004,10.0,0.0,37.03703703703704,0.0,13.0,48.0
16073,Sun Dec 21 2003,Portland Trail Blazers,98,Sacramento Kings,117,2004,19.0,0.0,76.0,0.0,13.0,48.0
16074,Sun Dec 21 2003,Orlando Magic,104,Toronto Raptors,93,2004,0.0,13.0,51.851851851851855,7.0,0.0,25.0
16075,Mon Dec 22 2003,Utah Jazz,92,Chicago Bulls,80,2004,0.0,19.0,26.923076923076923,15.0,0.0,53.57142857142857
16076,Mon Dec 22 2003,Memphis Grizzlies,99,Denver Nuggets,106,2004,17.0,0.0,60.714285714285715,0.0,12.0,55.55555555555556
16077,Mon Dec 22 2003,Orlando Magic,73,Philadelphia 76ers,95,2004,14.0,0.0,50.0,0.0,22.0,24.137931034482758
16078,Tue Dec 23 2003,Boston Celtics,88,Atlanta Hawks,93,2004,8.0,0.0,26.666666666666668,0.0,15.0,48.275862068965516
16079,Tue Dec 23 2003,New Orleans Hornets,86,Cleveland Cavaliers,97,2004,9.0,0.0,32.142857142857146,0.0,11.0,62.06896551724138
16080,Tue Dec 23 2003,Los Angeles Lakers,98,Golden State Warriors,107,2004,13.0,0.0,50.0,0.0,6.0,76.92307692307692
16081,Tue Dec 23 2003,Indiana Pacers,79,Houston Rockets,71,2004,0.0,12.0,55.55555555555556,21.0,0.0,72.41379310344827
16082,Tue Dec 23 2003,Washington Wizards,72,Miami Heat,79,2004,11.0,0.0,39.285714285714285,0.0,18.0,30.76923076923077
16083,Tue Dec 23 2003,Detroit Pistons,78,Milwaukee Bucks,83,2004,14.0,0.0,50.0,0.0,12.0,57.142857142857146
16084,Tue Dec 23 2003,Chicago Bulls,78,New Jersey Nets,95,2004,14.0,0.0,51.851851851851855,0.0,20.0,25.925925925925927
16085,Tue Dec 23 2003,Minnesota Timberwolves,98,New York Knicks,92,2004,0.0,19.0,34.48275862068966,18.0,0.0,66.66666666666667
16086,Tue Dec 23 2003,Dallas Mavericks,88,Portland Trail Blazers,97,2004,13.0,0.0,50.0,0.0,12.0,55.55555555555556
16087,Tue Dec 23 2003,Memphis Grizzlies,97,Sacramento Kings,114,2004,20.0,0.0,76.92307692307692,0.0,13.0,53.57142857142857
16088,Tue Dec 23 2003,Los Angeles Clippers,90,San Antonio Spurs,111,2004,20.0,0.0,66.66666666666667,0.0,13.0,45.833333333333336
16089,Tue Dec 23 2003,Phoenix Suns,90,Seattle SuperSonics,116,2004,13.0,0.0,50.0,0.0,19.0,34.48275862068966
16090,Thu Dec 25 2003,Houston Rockets,99,Los Angeles Lakers,87,2004,0.0,7.0,74.07407407407408,16.0,0.0,57.142857142857146
16091,Thu Dec 25 2003,Cleveland Cavaliers,101,Orlando Magic,113,2004,8.0,0.0,26.666666666666668,0.0,20.0,31.03448275862069
16092,Thu Dec 25 2003,Dallas Mavericks,111,Sacramento Kings,103,2004,0.0,7.0,74.07407407407408,16.0,0.0,57.142857142857146
16093,Fri Dec 26 2003,Chicago Bulls,87,Cleveland Cavaliers,80,2004,0.0,21.0,30.0,8.0,0.0,28.571428571428573
16094,Fri Dec 26 2003,Houston Rockets,94,Denver Nuggets,95,2004,18.0,0.0,62.06896551724138,0.0,13.0,55.172413793103445
16095,Fri Dec 26 2003,New Jersey Nets,82,Detroit Pistons,79,2004,0.0,13.0,55.172413793103445,15.0,0.0,53.57142857142857
16096,Fri Dec 26 2003,Sacramento Kings,91,Golden State Warriors,98,2004,14.0,0.0,51.851851851851855,0.0,8.0,71.42857142857143
16097,Fri Dec 26 2003,Philadelphia 76ers,98,Los Angeles Clippers,101,2004,12.0,0.0,48.0,0.0,15.0,48.275862068965516
16098,Fri Dec 26 2003,New York Knicks,98,Memphis Grizzlies,94,2004,0.0,14.0,51.724137931034484,11.0,0.0,36.666666666666664
16099,Fri Dec 26 2003,Indiana Pacers,96,Milwaukee Bucks,101,2004,15.0,0.0,51.724137931034484,0.0,9.0,70.0
16100,Fri Dec 26 2003,Atlanta Hawks,79,New Orleans Hornets,109,2004,19.0,0.0,63.333333333333336,0.0,23.0,25.806451612903224
16101,Fri Dec 26 2003,Boston Celtics,104,Phoenix Suns,102,2004,0.0,20.0,33.333333333333336,15.0,0.0,50.0
16102,Fri Dec 26 2003,Minnesota Timberwolves,92,Portland Trail Blazers,101,2004,14.0,0.0,51.851851851851855,0.0,10.0,64.28571428571429
16103,Fri Dec 26 2003,Orlando Magic,83,San Antonio Spurs,98,2004,21.0,0.0,67.74193548387096,0.0,23.0,25.806451612903224
16104,Fri Dec 26 2003,Toronto Raptors,94,Utah Jazz,97,2004,16.0,0.0,55.172413793103445,0.0,14.0,50.0
16105,Fri Dec 26 2003,Miami Heat,92,Washington Wizards,84,2004,0.0,19.0,29.62962962962963,12.0,0.0,41.37931034482759
16106,Sat Dec 27 2003,Detroit Pistons,87,Atlanta Hawks,84,2004,0.0,24.0,25.0,17.0,0.0,56.666666666666664
16107,Sat Dec 27 2003,Washington Wizards,86,Chicago Bulls,100,2004,9.0,0.0,31.03448275862069,0.0,20.0,28.571428571428573
16108,Sat Dec 27 2003,Memphis Grizzlies,98,Dallas Mavericks,104,2004,17.0,0.0,58.62068965517241,0.0,15.0,50.0
16109,Sat Dec 27 2003,New Jersey Nets,82,Indiana Pacers,75,2004,0.0,10.0,67.74193548387096,16.0,0.0,55.172413793103445
16110,Sat Dec 27 2003,New York Knicks,100,Miami Heat,80,2004,0.0,18.0,40.0,12.0,0.0,38.70967741935484
16111,Sat Dec 27 2003,Minnesota Timberwolves,104,Seattle SuperSonics,86,2004,0.0,14.0,48.148148148148145,19.0,0.0,65.51724137931035
16112,Sun Dec 28 2003,Portland Trail Blazers,74,Cleveland Cavaliers,86,2004,10.0,0.0,32.25806451612903,0.0,14.0,50.0
16113,Sun Dec 28 2003,Golden State Warriors,79,Denver Nuggets,103,2004,19.0,0.0,63.333333333333336,0.0,14.0,50.0
16114,Sun Dec 28 2003,Toronto Raptors,94,Los Angeles Clippers,88,2004,0.0,14.0,46.15384615384615,15.0,0.0,51.724137931034484
16115,Sun Dec 28 2003,Boston Celtics,82,Los Angeles Lakers,105,2004,21.0,0.0,75.0,0.0,16.0,48.38709677419355
16116,Sun Dec 28 2003,Philadelphia 76ers,92,Phoenix Suns,100,2004,11.0,0.0,35.483870967741936,0.0,16.0,46.666666666666664
16117,Sun Dec 28 2003,Utah Jazz,89,Sacramento Kings,98,2004,21.0,0.0,72.41379310344827,0.0,14.0,53.333333333333336
16118,Sun Dec 28 2003,Milwaukee Bucks,74,San Antonio Spurs,89,2004,22.0,0.0,68.75,0.0,15.0,50.0
16119,Mon Dec 29 2003,Miami Heat,90,Chicago Bulls,83,2004,0.0,21.0,30.0,13.0,0.0,41.935483870967744
16120,Mon Dec 29 2003,New Orleans Hornets,99,Detroit Pistons,108,2004,18.0,0.0,58.064516129032256,0.0,12.0,61.29032258064516
16121,Mon Dec 29 2003,Boston Celtics,100,Golden State Warriors,91,2004,0.0,15.0,48.275862068965516,16.0,0.0,50.0
16122,Mon Dec 29 2003,Seattle SuperSonics,87,Houston Rockets,86,2004,0.0,14.0,53.333333333333336,14.0,0.0,50.0
16123,Mon Dec 29 2003,Memphis Grizzlies,86,Indiana Pacers,94,2004,22.0,0.0,68.75,0.0,16.0,48.38709677419355
16124,Mon Dec 29 2003,Phoenix Suns,113,Los Angeles Clippers,105,2004,0.0,15.0,44.44444444444444,12.0,0.0,37.5
16125,Mon Dec 29 2003,Portland Trail Blazers,91,New Jersey Nets,87,2004,0.0,14.0,53.333333333333336,15.0,0.0,51.724137931034484
16126,Mon Dec 29 2003,New York Knicks,114,Orlando Magic,86,2004,0.0,24.0,25.0,13.0,0.0,40.625
16127,Mon Dec 29 2003,Philadelphia 76ers,97,Utah Jazz,106,2004,17.0,0.0,54.83870967741935,0.0,17.0,45.16129032258065
16128,Tue Dec 30 2003,Indiana Pacers,92,Cleveland Cavaliers,89,2004,0.0,22.0,31.25,23.0,0.0,69.6969696969697
16129,Tue Dec 30 2003,Milwaukee Bucks,92,Dallas Mavericks,101,2004,18.0,0.0,60.0,0.0,16.0,48.38709677419355
16130,Tue Dec 30 2003,Toronto Raptors,81,Denver Nuggets,74,2004,0.0,12.0,61.29032258064516,16.0,0.0,53.333333333333336
16131,Tue Dec 30 2003,Seattle SuperSonics,105,Memphis Grizzlies,99,2004,0.0,17.0,46.875,15.0,0.0,51.724137931034484
16132,Tue Dec 30 2003,Chicago Bulls,93,Minnesota Timberwolves,98,2004,20.0,0.0,66.66666666666667,0.0,22.0,29.032258064516128
16133,Tue Dec 30 2003,Miami Heat,73,New York Knicks,102,2004,14.0,0.0,42.42424242424242,0.0,19.0,40.625
16134,Tue Dec 30 2003,Atlanta Hawks,83,Washington Wizards,73,2004,0.0,21.0,27.586206896551722,9.0,0.0,27.272727272727273
16135,Wed Dec 31 2003,New Orleans Hornets,96,Boston Celtics,94,2004,0.0,17.0,48.484848484848484,20.0,0.0,62.5
16136,Wed Dec 31 2003,Portland Trail Blazers,71,Detroit Pistons,78,2004,19.0,0.0,59.375,0.0,15.0,50.0
16137,Wed Dec 31 2003,Philadelphia 76ers,72,Houston Rockets,80,2004,17.0,0.0,54.83870967741935,0.0,18.0,43.75
16138,Wed Dec 31 2003,Denver Nuggets,104,Los Angeles Clippers,120,2004,13.0,0.0,46.42857142857143,0.0,13.0,59.375
16139,Wed Dec 31 2003,Golden State Warriors,70,New Jersey Nets,88,2004,17.0,0.0,54.83870967741935,0.0,16.0,46.666666666666664
16140,Fri Jan 2 2004,Indiana Pacers,103,Boston Celtics,90,2004,0.0,18.0,47.05882352941177,24.0,0.0,70.58823529411765
16141,Fri Jan 2 2004,Phoenix Suns,81,Detroit Pistons,93,2004,20.0,0.0,60.60606060606061,0.0,21.0,36.36363636363637
16142,Fri Jan 2 2004,Utah Jazz,88,Memphis Grizzlies,100,2004,16.0,0.0,48.484848484848484,0.0,15.0,53.125
16143,Fri Jan 2 2004,Orlando Magic,101,Miami Heat,112,2004,14.0,0.0,42.42424242424242,0.0,25.0,24.242424242424242
16144,Fri Jan 2 2004,Dallas Mavericks,101,Milwaukee Bucks,109,2004,16.0,0.0,50.0,0.0,13.0,58.064516129032256
16145,Fri Jan 2 2004,Atlanta Hawks,75,Minnesota Timberwolves,93,2004,21.0,0.0,67.74193548387096,0.0,25.0,26.470588235294116
16146,Fri Jan 2 2004,Cleveland Cavaliers,82,New Jersey Nets,97,2004,18.0,0.0,56.25,0.0,23.0,30.303030303030305
